route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
f6f23df7-ffc1-42a7-9d2d-8a383a137929,f1eabeb2-f736-4baa-b241-725acb8c3e78,1f0f5091-c089-434b-aa78-ad04819331c7,06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,"Tippecanoe Mall to CityBus Center",0,6f25edaa-dce4-4126-9d51-6658f1b73a29
617e32b0-900c-4a4c-a049-4c82422ccdf2,a7badaf7-5e70-48a1-a1e7-16896bd58cef,e612b9f5-3961-4192-b2c5-0ed2c710d6f7,f74e88b8-ee5b-417b-b2af-748b8bb4505f,"Silver Loop to/from Dorms & Dining Halls & Campus",0,7e849e6c-f033-4357-b129-9e1b51ba80a5
df6be418-4504-4a4e-84db-262314a5d83d,81ffce56-5294-48f9-b870-e510c336fbb1,1b681e2b-8e9e-4f9b-b836-cd14875d2081,3842dd59-57d2-45dc-9e3d-ed2a6b120608,"Connector to West Lafayette & Campus",0,d22228be-8bb1-4f82-8569-fbd8e5541855
617e32b0-900c-4a4c-a049-4c82422ccdf2,b71be945-f50e-4364-bf1f-6b7bc90a7769,402f84f5-a4f1-4b88-98a4-5c1e33cccb0f,f74e88b8-ee5b-417b-b2af-748b8bb4505f,"Silver Loop to/from Dorms & Dining Halls & Campus",0,e7054d48-27c7-43c6-8f50-2e096c6bff7a
35fd93f1-05f6-4e70-acac-d4731d9542bc,81ffce56-5294-48f9-b870-e510c336fbb1,2143925e-8eac-4f4a-882f-866357bb3d50,3eac3341-ba0a-4fa5-b25c-290b2f8f9e7f,"Union to Union St & Underwood St (+Howarth Center)",0,26c6fe07-8c36-44d6-8b02-e0d83633b90c
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,b71be945-f50e-4364-bf1f-6b7bc90a7769,3fcba977-de50-4bef-a178-a71e140749d0,d9ff9ba0-fefa-401f-bbc1-9835e032b962,"Purdue to Northwestern, Yeager & Shining Armor",0,04bac02d-1439-4903-86bc-8a230c949859
df6be418-4504-4a4e-84db-262314a5d83d,f1eabeb2-f736-4baa-b241-725acb8c3e78,28f235fb-6974-497b-b21f-5854c109a9ab,53d05c93-4a7e-43d7-9dea-353b06f02a04,"Connector to Lilly Hall & Downtown Lafayette",1,339e81ec-bd34-4237-ac31-5e0810d33138
4c8205d4-4504-4d99-8269-f6b39768fbc5,b71be945-f50e-4364-bf1f-6b7bc90a7769,65ab716b-e4ad-41bb-ad2b-665cbbbeea1f,2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,"Gold Loop from Campus to Purdue Village & Dorms",0,21425d48-598c-47f3-9e49-f4a05d20c196
9507e8fc-dc72-4262-9bc3-b44a4cd9e466,b71be945-f50e-4364-bf1f-6b7bc90a7769,c138d329-539f-4b77-8cbc-03e5045b607d,0d22d965-dbae-42fd-9252-4e45d14ca76a,"Park East to CityBus Center",0,3f51c6f8-9ee8-48af-a127-84a3ba732025
e8784ff3-a2c2-45c3-aacb-5231944bc761,81ffce56-5294-48f9-b870-e510c336fbb1,bd0f7af0-3931-4ee3-9309-385682364c1f,63bf7988-81b1-4a57-8ab4-0233f9044b48,"Happy Hollow to River Rd & Kalberer Rd",0,ca60faec-fbf6-437f-8a3e-290a1c5d6eb4
35fd93f1-05f6-4e70-acac-d4731d9542bc,81ffce56-5294-48f9-b870-e510c336fbb1,7f87a8be-212c-4e7b-9c7e-2e9efb1ce6d6,3eac3341-ba0a-4fa5-b25c-290b2f8f9e7f,"Union to Union St & Underwood St (+Howarth Center)",0,26c6fe07-8c36-44d6-8b02-e0d83633b90c
43c32665-1947-4a28-8041-3f68feab4a2e,a7badaf7-5e70-48a1-a1e7-16896bd58cef,18225221-50d0-4f96-b903-96ce0080b726,d2af05f0-b5f8-496f-8160-727ee3a9dc35,"Tower Acres Loop from Tower Acres to Campus",0,56c68a2f-c47a-4076-8711-5ca8d9559c21
89b25b67-87df-413b-82b1-003f39e52665,b71be945-f50e-4364-bf1f-6b7bc90a7769,6eb6d763-196c-4ffe-8958-109bcecfe4de,c8c7121c-616c-47b6-bed0-eb56731f9a8a,"Salisbury to CityBus Center",0,8ef41a3d-80bd-4a64-937f-b1dc59136291
4c8205d4-4504-4d99-8269-f6b39768fbc5,b71be945-f50e-4364-bf1f-6b7bc90a7769,afb9e8ef-a3ad-4f4d-a8b0-96550d211fb5,2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,"Gold Loop from Campus to Purdue Village & Dorms",0,59bc663d-03af-4075-9f32-17fb57094ce7
df6be418-4504-4a4e-84db-262314a5d83d,a7badaf7-5e70-48a1-a1e7-16896bd58cef,a0e04b7c-55cc-4e42-8718-b0437f56e2f8,3842dd59-57d2-45dc-9e3d-ed2a6b120608,"Connector to West Lafayette & Campus",0,14d30060-9812-4cd7-8920-535d4603db15
9507e8fc-dc72-4262-9bc3-b44a4cd9e466,81ffce56-5294-48f9-b870-e510c336fbb1,735dba4b-2e64-4490-847c-c40765176b5c,0d22d965-dbae-42fd-9252-4e45d14ca76a,"Park East to CityBus Center",0,7765ceaa-8f0b-4e5f-aad7-5fddf9f3e8d8
43c32665-1947-4a28-8041-3f68feab4a2e,b71be945-f50e-4364-bf1f-6b7bc90a7769,f2bc998d-a376-49b2-94bc-69a2a4b5ef8a,d2af05f0-b5f8-496f-8160-727ee3a9dc35,"Tower Acres Loop from Tower Acres to Campus",0,95b5e1d3-322b-40a3-aa5f-6d6d6a6242e6
9507e8fc-dc72-4262-9bc3-b44a4cd9e466,b71be945-f50e-4364-bf1f-6b7bc90a7769,9110511e-028c-49ff-be5b-ebdeadd2bc31,d8bebeb5-1c54-4eee-b5b0-cdd545d80539,"Park East to  Park East Blvd, IU Hospital",1,9c2a0c93-0170-4e0e-9bcb-f1f121169e21
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,81ffce56-5294-48f9-b870-e510c336fbb1,2c7d4a25-6e36-4afb-abb5-f12def5df5e7,7e445997-59a3-46db-8b49-4c619faccbc9,"South 9th Street to CityBus Center",0,aed450a4-5dbc-47ad-b78e-5f93c043f487
e5a0ef68-519e-4042-8a27-e3fe6f782437,b71be945-f50e-4364-bf1f-6b7bc90a7769,031e0f57-90df-49a1-8839-3966762ffddd,0615f22b-e3b2-4b51-b7c1-e0a4027d98f7,"Express from Avenue Apts North and South to Campus",0,8a1f6ab4-39be-499c-a4a4-97e5dc9abc08
43c32665-1947-4a28-8041-3f68feab4a2e,b71be945-f50e-4364-bf1f-6b7bc90a7769,50b325c5-f305-4f41-aa38-28a7b4a0ce70,d2af05f0-b5f8-496f-8160-727ee3a9dc35,"Tower Acres Loop from Tower Acres to Campus",0,eb5306fe-6b85-4fc4-9bf4-de4116408ac1
43c32665-1947-4a28-8041-3f68feab4a2e,a7badaf7-5e70-48a1-a1e7-16896bd58cef,d55b5744-95fb-48b9-8d08-b4f9da492c6e,9daca57c-6552-4bc9-ad4e-ada819b856c3,"Tower Acres Loop from Campus to Tower Acres",1,b0dafb03-3968-4a09-9920-29ce26c6d166
f6a80665-963c-4b8a-bea8-41271dc09bab,81ffce56-5294-48f9-b870-e510c336fbb1,2ee8b641-5845-44b8-99a4-c5973c8c1a91,2c6a92ab-a79b-487e-bdb8-2c4b2341b775,"Schuyler to Schuyler Ave",0,26c6fe07-8c36-44d6-8b02-e0d83633b90c
df6be418-4504-4a4e-84db-262314a5d83d,81ffce56-5294-48f9-b870-e510c336fbb1,f84ebfe0-83db-4e5b-b909-07b9ea4789de,53d05c93-4a7e-43d7-9dea-353b06f02a04,"Connector to Lilly Hall & Downtown Lafayette",1,d22228be-8bb1-4f82-8569-fbd8e5541855
6cfac98b-118b-4cea-985f-010d6a53d05b,a7badaf7-5e70-48a1-a1e7-16896bd58cef,13b09551-3cbe-4389-98bd-51f169ef9972,0428a67a-0ab2-456c-8003-cc3a09250507,"Black Loop from Tower Acres to Campus",0,32dac1c2-dee3-4f64-b386-922c01d0d954
530043d6-a2a6-43f9-be35-b11cf91743bc,a7badaf7-5e70-48a1-a1e7-16896bd58cef,a1f0648e-d1dc-43aa-8563-c064c620a886,584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,"Market Square to Tippecanoe Mall",0,9ab07e50-f5f5-4b56-b814-d2c2eba173d8
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,81ffce56-5294-48f9-b870-e510c336fbb1,ebb882d9-b7ce-4f51-8351-3f89f1d34862,fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,"South St to CityBus Center",0,6aeb7096-f8f9-414e-9af7-a440c60c1916
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,b71be945-f50e-4364-bf1f-6b7bc90a7769,c700d3f2-b174-4974-b743-749e1d978c4d,7e445997-59a3-46db-8b49-4c619faccbc9,"South 9th Street to CityBus Center",0,bc57c197-a420-4e76-83f2-1f9d89419def
f6a80665-963c-4b8a-bea8-41271dc09bab,a7badaf7-5e70-48a1-a1e7-16896bd58cef,e2a0f10c-027b-4898-8aea-f33d17ba4972,28353004-fec2-4ee4-859b-6a1f752e3a88,"Schuyler to CityBus Center",1,74e7f15e-f775-48b9-b61b-801290745d75
f6f23df7-ffc1-42a7-9d2d-8a383a137929,a7badaf7-5e70-48a1-a1e7-16896bd58cef,8e7be4ea-cfe1-4159-a535-1789b71324c0,348b0c01-e2e6-42fc-ada8-ba99e7980d2f,"Tippecanoe Mall to the Tippecanoe Mall",1,2dd15940-21ff-4be3-8cbb-cfe2b439010d
5dda9dcd-6fde-4700-9d66-5d3d73872adc,81ffce56-5294-48f9-b870-e510c336fbb1,0d4cebfb-41e7-455e-990c-e2bebd545388,4aecdd6a-754a-4704-80e5-9b2c34b83cc2,"Purdue West to Campus & Klondike Rd & WL Walmart",0,fb42d00a-6733-425e-a680-5f70cba4dd76
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,1d259228-c63c-4c14-b509-755afc70f7f8,53c24100-50c8-47b1-b1af-1bc4883aa139,"South St to CityBus Center",0,1160fe1c-c4f5-4b4e-b986-a8a152f452ef
6cfac98b-118b-4cea-985f-010d6a53d05b,a3c2dfaa-9e17-4e52-a6a6-15f5d18690f8,9b573572-cf94-4a7f-afd5-5f792402c0d9,0428a67a-0ab2-456c-8003-cc3a09250507,"Black Loop from Tower Acres to Campus",0,54fa3851-799a-4923-9d7b-aec9c3509f54
87f0662c-8578-408d-b29b-89bc2e64cce9,a7badaf7-5e70-48a1-a1e7-16896bd58cef,82b64c2b-b348-4947-a4f0-d7682fe07e17,a347ba66-c983-4f5f-9910-7f93a4f9e742,"4th St to to Veterans Memorial Pkwy S / Walmart",0,9db08326-4809-4547-b941-51ea753d581e
f6f23df7-ffc1-42a7-9d2d-8a383a137929,db65d240-3584-4366-8c42-faf0370442cd,32facdbf-8fdc-46f2-9d36-68084b7601f5,06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,"Tippecanoe Mall to CityBus Center",0,bcbbe011-b2d2-4a77-be6e-bed9c3aa6639
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,f1eabeb2-f736-4baa-b241-725acb8c3e78,975fc11c-b610-4cac-8b49-a0b28bc55812,d9ff9ba0-fefa-401f-bbc1-9835e032b962,"Purdue to Northwestern, Yeager & Shining Armor",0,367e6d96-af2c-4bfd-bc1f-dc185f874a49
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,f1eabeb2-f736-4baa-b241-725acb8c3e78,fa39db6f-99f4-4f39-a93a-544a484a0f52,7e445997-59a3-46db-8b49-4c619faccbc9,"South 9th Street to CityBus Center",0,7fd94c62-44eb-481f-8701-7e645391dd51
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,81ffce56-5294-48f9-b870-e510c336fbb1,907639d1-697a-4bed-b4a0-77a1803ec109,fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,"South St to CityBus Center",0,6aeb7096-f8f9-414e-9af7-a440c60c1916
f6f23df7-ffc1-42a7-9d2d-8a383a137929,a7badaf7-5e70-48a1-a1e7-16896bd58cef,29f324c1-22a6-4c01-910f-2a735f1c6b59,348b0c01-e2e6-42fc-ada8-ba99e7980d2f,"Tippecanoe Mall to the Tippecanoe Mall",1,2328ad9f-d3ec-4c43-9328-f819feac29e8
a58524c6-1012-4a58-a65d-9ca2cd2b10d4,81ffce56-5294-48f9-b870-e510c336fbb1,79c4920f-1f45-4df0-a5bb-b0d8762e1e84,3ee56318-fb12-4080-b885-3f00f42c3889,"Lafayette Square to CityBus Center",0,71684baf-2008-4e27-b5bb-bf69956601f9
530043d6-a2a6-43f9-be35-b11cf91743bc,a7badaf7-5e70-48a1-a1e7-16896bd58cef,77fafef4-900f-457e-a4fd-bde2fcca171e,584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,"Market Square to Tippecanoe Mall",0,9b4a77b9-a2fb-42f7-bf24-aa8e6592159b
87f0662c-8578-408d-b29b-89bc2e64cce9,a3c2dfaa-9e17-4e52-a6a6-15f5d18690f8,697033c7-7de9-4282-8b2f-ffba5f2797a9,addcc1e5-06e9-4561-94bc-08c43323e2f6,"4th Street to CityBus Center",1,69df958f-2fc6-4a4b-9efe-c8d518665adc
35fd93f1-05f6-4e70-acac-d4731d9542bc,b71be945-f50e-4364-bf1f-6b7bc90a7769,773064ea-0671-4e99-81bf-ed0281a94ad5,3eac3341-ba0a-4fa5-b25c-290b2f8f9e7f,"Union to Union St & Underwood St (+Howarth Center)",0,f0c4ce42-9479-4ea9-b4bc-55b7d7db5f9d
530043d6-a2a6-43f9-be35-b11cf91743bc,81ffce56-5294-48f9-b870-e510c336fbb1,0982cfa0-ac13-4c2b-a798-e047fad60bc5,584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,"Market Square to Tippecanoe Mall",0,afc9b170-1bff-4b16-ba85-fbf48ce00df4
312894ad-7e14-4479-9d0e-6bb61007500a,b71be945-f50e-4364-bf1f-6b7bc90a7769,00570229-cc02-4b18-9abc-affa08fb2fdd,47e1a071-8b9b-428f-924c-f29954468db1,"Klondike Express to Campus",0,d2741cf9-426f-44cc-b023-df4523b4fc0d
87f0662c-8578-408d-b29b-89bc2e64cce9,b71be945-f50e-4364-bf1f-6b7bc90a7769,f16e4538-64fd-47e6-a0cd-72044b8a32eb,a347ba66-c983-4f5f-9910-7f93a4f9e742,"4th St to to Veterans Memorial Pkwy S / Walmart",0,bc57c197-a420-4e76-83f2-1f9d89419def
530043d6-a2a6-43f9-be35-b11cf91743bc,81ffce56-5294-48f9-b870-e510c336fbb1,16e8e062-2d07-43b0-8673-48c0a3a5db1b,c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,"Market Square to CityBus Center",1,8f7b95aa-e98d-4eca-85dc-c3065511825e
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,81ffce56-5294-48f9-b870-e510c336fbb1,2fcbd83c-4a0b-49e3-b6db-ff2a96082f40,260931e0-53bc-4a75-a9d1-b36078bf965e,"S 9th St to Beck Ln",1,aed450a4-5dbc-47ad-b78e-5f93c043f487
89b25b67-87df-413b-82b1-003f39e52665,f1eabeb2-f736-4baa-b241-725acb8c3e78,159601e1-aa74-4b17-b4f2-66c1080e51c2,f58e525e-0011-484c-abba-46cf25e978a1,"Salisbury to Campus & WL Walmart",1,a50e83fc-9725-4b64-8026-0525976250ee
f6f23df7-ffc1-42a7-9d2d-8a383a137929,f1eabeb2-f736-4baa-b241-725acb8c3e78,c0b2c422-435b-4e2e-a399-b3c69f96652d,348b0c01-e2e6-42fc-ada8-ba99e7980d2f,"Tippecanoe Mall to the Tippecanoe Mall",1,a50e83fc-9725-4b64-8026-0525976250ee
6cfac98b-118b-4cea-985f-010d6a53d05b,a7badaf7-5e70-48a1-a1e7-16896bd58cef,f2c87228-38ad-42df-9fff-17df50e335d0,022f91d5-beef-4f92-a267-dd9e20ff64e4,"Black Loop from Campus & PVillage to Tower Acres",1,32dac1c2-dee3-4f64-b386-922c01d0d954
617e32b0-900c-4a4c-a049-4c82422ccdf2,a7badaf7-5e70-48a1-a1e7-16896bd58cef,3e1dd67f-00ba-4967-9ff8-f2962397a509,f74e88b8-ee5b-417b-b2af-748b8bb4505f,"Silver Loop to/from Dorms & Dining Halls & Campus",0,d765aeba-0572-42d6-a30a-afa714d64789
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,3fc91bf5-24e8-4bca-a9a9-4a58a0fe7536,53c24100-50c8-47b1-b1af-1bc4883aa139,"South St to CityBus Center",0,1ebe55fe-b025-4bfe-9e77-c777622c78bc
cf0bae5f-509a-4e64-83ce-58e219ac2117,b71be945-f50e-4364-bf1f-6b7bc90a7769,b59493a4-c1a0-4f37-a3f0-0f8947e85311,a3f7e3bc-9116-47f6-995a-36eb8b0bd3a7,"to ",0,9746a695-34fb-4177-ac46-5fe31c090775
df6be418-4504-4a4e-84db-262314a5d83d,81ffce56-5294-48f9-b870-e510c336fbb1,9323349c-377b-40df-b2b2-e08837d4f1a8,3842dd59-57d2-45dc-9e3d-ed2a6b120608,"Connector to West Lafayette & Campus",0,d22228be-8bb1-4f82-8569-fbd8e5541855
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,81ffce56-5294-48f9-b870-e510c336fbb1,cac9a74d-388b-41f3-9f88-a0236ac3f11b,7e445997-59a3-46db-8b49-4c619faccbc9,"South 9th Street to CityBus Center",0,755de16c-2039-42e5-ad79-865a1460211a
df6be418-4504-4a4e-84db-262314a5d83d,a7badaf7-5e70-48a1-a1e7-16896bd58cef,89d3cb69-ced4-403f-8476-f9f7b79f0122,eadf53d7-3cf5-44f5-922f-0a904da3b1bf,"Connector to Lilly Hall & Downtown Lafayette",1,14d30060-9812-4cd7-8920-535d4603db15
5dda9dcd-6fde-4700-9d66-5d3d73872adc,a7badaf7-5e70-48a1-a1e7-16896bd58cef,2e1a4b36-8443-409e-b555-fac8f2f4404a,61d36eea-381d-428b-ae26-f2d758f9c323,"Purdue West to Campus & CityBus Center",1,da7eac2d-6c2a-4836-8734-0b407577b3f4
e5a0ef68-519e-4042-8a27-e3fe6f782437,a7badaf7-5e70-48a1-a1e7-16896bd58cef,c8faf9a3-65b5-4224-b7ed-afc582c02db8,bc8e8277-d971-4f58-8a16-b7ca8dd356ee,"Express to Avenue Apts North and South from Campus",1,958fed77-457a-4b95-9465-00655a55938e
5dda9dcd-6fde-4700-9d66-5d3d73872adc,f1eabeb2-f736-4baa-b241-725acb8c3e78,77e62b1a-f3ae-45da-af3a-7e85960e2d13,0cd5be5e-6217-4582-8f41-2ca2c8984197,"Purdue West to Campus & Klondike Rd & WL Walmart",0,4e676964-7de1-4c69-8626-a506c0ffb8bb
e8784ff3-a2c2-45c3-aacb-5231944bc761,b71be945-f50e-4364-bf1f-6b7bc90a7769,4947748e-3d26-4fbb-8de6-32525286d889,63bf7988-81b1-4a57-8ab4-0233f9044b48,"Happy Hollow to River Rd & Kalberer Rd",0,9a80a791-dac2-4b01-a3eb-0d7262ab41af
43c32665-1947-4a28-8041-3f68feab4a2e,b71be945-f50e-4364-bf1f-6b7bc90a7769,21637312-c4b9-4c79-85f5-438db23e01d0,d2af05f0-b5f8-496f-8160-727ee3a9dc35,"Tower Acres Loop from Tower Acres to Campus",0,41a4d35d-2bb2-4639-a417-5e5017ab635b
efb80edd-b57f-498f-9b39-a54091b381ce,a7badaf7-5e70-48a1-a1e7-16896bd58cef,e9a7aaba-2c71-45a1-9084-1619391ffeb8,4a0b5f4f-a628-43d4-adbe-3e4c971f883c,"Ross Ade Loop to/from Ross Ade Lot & Campus",0,3301a50d-9b0f-430e-ad96-b3c79ec61fc7
efb80edd-b57f-498f-9b39-a54091b381ce,b71be945-f50e-4364-bf1f-6b7bc90a7769,973e54de-f8cf-4d72-9adc-d5593fb22183,4a0b5f4f-a628-43d4-adbe-3e4c971f883c,"Ross Ade Loop to/from Ross Ade Lot & Campus",0,c08abba8-bd5a-422c-b8ad-c495ee75a268
43c32665-1947-4a28-8041-3f68feab4a2e,a7badaf7-5e70-48a1-a1e7-16896bd58cef,cfcc1b6b-6ed0-4b89-9aa9-6470f4745040,9daca57c-6552-4bc9-ad4e-ada819b856c3,"Tower Acres Loop from Campus to Tower Acres",1,56c68a2f-c47a-4076-8711-5ca8d9559c21
f6f23df7-ffc1-42a7-9d2d-8a383a137929,f1eabeb2-f736-4baa-b241-725acb8c3e78,c6f26284-d811-40e9-aeb9-1dd8f875e410,348b0c01-e2e6-42fc-ada8-ba99e7980d2f,"Tippecanoe Mall to the Tippecanoe Mall",1,4e676964-7de1-4c69-8626-a506c0ffb8bb
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,a7badaf7-5e70-48a1-a1e7-16896bd58cef,cc18a804-fb53-415f-864c-5cf4271e2faf,484c7f00-8367-41c4-9ab6-5e78dd4bc0c4,"Purdue to Northwestern, Yeager & Shining Armor",0,fcb6ce2d-1536-4d13-9263-f568423bf9b4
f6f23df7-ffc1-42a7-9d2d-8a383a137929,f1eabeb2-f736-4baa-b241-725acb8c3e78,7a84fe56-6863-4fcb-b8f3-f4a0188aef51,06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,"Tippecanoe Mall to CityBus Center",0,a553ee37-ac59-4b97-8c2a-49fd656d1af1
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,81ffce56-5294-48f9-b870-e510c336fbb1,762e386e-b63c-48fe-a8df-43a8efd81001,d9ff9ba0-fefa-401f-bbc1-9835e032b962,"Purdue to Northwestern, Yeager & Shining Armor",0,b7d7974e-751f-418b-bb61-347fb520f1cd
87f0662c-8578-408d-b29b-89bc2e64cce9,a7badaf7-5e70-48a1-a1e7-16896bd58cef,a5b3e037-09d7-4ebc-9835-6d8ce19d63df,63fef74e-f48d-4147-b8e0-4e1d568310ae,"4th Street to CityBus Center",1,b7039b81-d27b-4dcc-9b03-31bf4a1dba12
efb80edd-b57f-498f-9b39-a54091b381ce,a7badaf7-5e70-48a1-a1e7-16896bd58cef,70863283-3f36-4ecf-a837-bfe9dd55b16a,6a4dddf3-857a-4304-8364-2d101bea8c71,"Ross Ade Loop to/from Ross Ade Lot & Campus",0,3301a50d-9b0f-430e-ad96-b3c79ec61fc7
e5a0ef68-519e-4042-8a27-e3fe6f782437,b71be945-f50e-4364-bf1f-6b7bc90a7769,a901e15d-ce3a-438b-8ba3-92b6857d5172,0615f22b-e3b2-4b51-b7c1-e0a4027d98f7,"Express from Avenue Apts North and South to Campus",0,8a1f6ab4-39be-499c-a4a4-97e5dc9abc08
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,f1eabeb2-f736-4baa-b241-725acb8c3e78,fc0331d6-7b8b-4e45-9857-23f31aba0222,7e445997-59a3-46db-8b49-4c619faccbc9,"South 9th Street to CityBus Center",0,fa6190e7-09a5-4389-882e-6bbab6953b58
f6a80665-963c-4b8a-bea8-41271dc09bab,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,cbbc8ef8-0566-4f84-83a3-b33d481b6cc8,28353004-fec2-4ee4-859b-6a1f752e3a88,"Schuyler to CityBus Center",1,1c12b01c-27c9-481f-b85a-1653f297e435
df6be418-4504-4a4e-84db-262314a5d83d,f1eabeb2-f736-4baa-b241-725acb8c3e78,53ec7042-977d-46a2-bc6a-3da868926820,53d05c93-4a7e-43d7-9dea-353b06f02a04,"Connector to Lilly Hall & Downtown Lafayette",1,339e81ec-bd34-4237-ac31-5e0810d33138
87f0662c-8578-408d-b29b-89bc2e64cce9,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,fc5a9f18-8de2-4b71-b3a6-1c2cc8415946,a347ba66-c983-4f5f-9910-7f93a4f9e742,"4th St to to Veterans Memorial Pkwy S / Walmart",0,f072c853-cfef-441c-a737-2366ae4cc43b
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,a3c2dfaa-9e17-4e52-a6a6-15f5d18690f8,8a404fad-9ce1-48cb-b886-cebc77d63dac,828c66cd-6de9-4f27-b1f7-75fc65645064,"CityBus Center to Walmart & Meijer",1,08e82493-6577-423c-a8de-488b0a9282d2
89b25b67-87df-413b-82b1-003f39e52665,81ffce56-5294-48f9-b870-e510c336fbb1,c44c9150-6d5e-4875-a699-399515676296,c8c7121c-616c-47b6-bed0-eb56731f9a8a,"Salisbury to CityBus Center",0,8e42b0b4-8eef-4bb6-8daf-0bc41b79bfb7
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,a7badaf7-5e70-48a1-a1e7-16896bd58cef,35daba0e-43b1-42cf-9ecf-023795d8c4e7,528a9693-c87a-48d5-9ff7-4a1ddb840396,"Northwestern to Yeager and Purdue",1,403211e4-9bc5-48b2-be12-9a2164638b7a
a58524c6-1012-4a58-a65d-9ca2cd2b10d4,81ffce56-5294-48f9-b870-e510c336fbb1,0a715f9b-55c7-40dd-921c-396b8c9e20c4,3ee56318-fb12-4080-b885-3f00f42c3889,"Lafayette Square to CityBus Center",0,6aeb7096-f8f9-414e-9af7-a440c60c1916
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,a7badaf7-5e70-48a1-a1e7-16896bd58cef,3ef7f967-354e-4790-9247-b7a978c450e6,d9ff9ba0-fefa-401f-bbc1-9835e032b962,"Purdue to Northwestern, Yeager & Shining Armor",0,403211e4-9bc5-48b2-be12-9a2164638b7a
43c32665-1947-4a28-8041-3f68feab4a2e,a7badaf7-5e70-48a1-a1e7-16896bd58cef,090db966-65b2-4aa1-afcc-aa8b86ca40ab,9daca57c-6552-4bc9-ad4e-ada819b856c3,"Tower Acres Loop from Campus to Tower Acres",1,2f7b8cb5-6279-47fa-b270-12d314683888
89b25b67-87df-413b-82b1-003f39e52665,a7badaf7-5e70-48a1-a1e7-16896bd58cef,1471b5f9-5f23-4e0c-b003-4bd6ccdfcb6e,310c2506-8414-40ca-b304-b19618f5ed19,"Salisbury to Campus & WL Walmart",1,2328ad9f-d3ec-4c43-9328-f819feac29e8
f6a80665-963c-4b8a-bea8-41271dc09bab,81ffce56-5294-48f9-b870-e510c336fbb1,6e6cf3f4-3b7c-4d1f-ae33-923b6556f384,2c6a92ab-a79b-487e-bdb8-2c4b2341b775,"Schuyler to Schuyler Ave",0,26c6fe07-8c36-44d6-8b02-e0d83633b90c
530043d6-a2a6-43f9-be35-b11cf91743bc,a7badaf7-5e70-48a1-a1e7-16896bd58cef,92a268c2-4fd7-4dbd-976f-e45c81734c05,c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,"Market Square to CityBus Center",1,2328ad9f-d3ec-4c43-9328-f819feac29e8
89b25b67-87df-413b-82b1-003f39e52665,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,2aed8fb1-f962-4007-a24c-1c4eb25a8952,310c2506-8414-40ca-b304-b19618f5ed19,"Salisbury to Campus & WL Walmart",1,45d397b5-8d7d-42e0-b86c-e3460eff2f9a
4c8205d4-4504-4d99-8269-f6b39768fbc5,b71be945-f50e-4364-bf1f-6b7bc90a7769,8b6cc668-00f7-444f-9def-abe473d4c7af,c75e0b4b-1197-4ad8-9e85-cb47a54ffca1,"Gold Loop from Purdue Village & Dorms to Campus",1,59bc663d-03af-4075-9f32-17fb57094ce7
43c32665-1947-4a28-8041-3f68feab4a2e,b71be945-f50e-4364-bf1f-6b7bc90a7769,556c90fa-58aa-479c-a9f0-8b6a0f8174ef,d2af05f0-b5f8-496f-8160-727ee3a9dc35,"Tower Acres Loop from Tower Acres to Campus",0,41a4d35d-2bb2-4639-a417-5e5017ab635b
