stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
6effb5d4-77ae-47e7-884f-e0a9fca903d6,"BUS525","Main St & McCarty Ln (West Side) - BUS525","",40.4027015210808,-86.8605626738407,0
1b7db01f-0ba5-414d-8ab8-8d0f692846b3,"BUS667","KMart in Lafayette Marketplace - BUS667","",40.4001,-86.8525,0
e6f70889-aa9f-427b-9a5f-2ea076ae2e2a,"BUS141","SR 38/25 @ Shoe Carnival - BUS141","",40.39692,-86.85249,0
d52f8bb8-3571-4d07-a204-62d62c13dd05,"BUS948","Professional Ct & SR 38/25(SW Corner) - BUS948","",40.3949244555786,-86.8495843916884,0
75bb2635-bc8f-470d-918d-fb1fbb6440c0,"BUS421SW","SR 38/25 & Kingsway Dr (SW Corner) - BUS421SW","",40.3942324456115,-86.8485852687708,0
48a74fbb-4dbf-4e47-a6cd-c03e243f65c7,"BUS564","4th St & Wall St (SE Corner) - BUS564","""4th St & Wall St (SE Corner) BUS564""",40.4236535980495,-86.8930455680517,0
1017f297-bdb1-4efc-a58e-11865a0a5852,"BUS519W","Fannon & Salem St (NW Corner) - BUS519W","""Fannon & Salem St (NW Corner) BUS519W""",40.4257215813232,-86.8914925689395,0
1e34725a-d553-4c40-9dbc-afc29950c3f2,"BUS359","Littleton St & Fowler Ave (NW Corner) - BUS359","""Littleton St & Fowler Ave (NW Corner) BUS359""",40.42657720605,-86.9037006439984,0
a752cf6a-1521-4eed-8a8e-8989a2099205,"BUS566","Purdue West on State St - BUS566","""Purdue West on State St BUS566""",40.4242946460423,-86.9297864693276,0
c4fa5654-c36e-4ca4-9d34-3dfc88ddbd5b,"BUS504","Purdue West on McCormick Rd - BUS504","""Purdue West on McCormick Rd BUS504""",40.4255432144131,-86.9304851848176,0
74ebc6d2-c20b-4eb8-a698-677b4c89d6a7,"BUS251E","McCormick Rd & Stadium Ave (NE Corner) - BUS251E","",40.4312670487921,-86.9326631386675,0
2f33c48f-7360-49db-820d-acbd066341c0,"BUS906E","Schwartz Tennis Cntr on McCormick - BUS906E","",40.4358992240369,-86.9358160755525,0
898b0487-f27b-4724-ba1b-aec3e0e3bfed,"BUS393","SW Blackbird Farms Apt Buildings (E) - BUS393","""SW Blackbird Farms Apt Buildings (E) BUS393""",40.442921,-86.942472,0
458fc597-fc21-46f8-b1fd-3ff3ae55a98b,"BUS236E","Blackbird Farms@ McCormick & Kestral - BUS236E","""Blackbird Farms@ McCormick & Kestral BUS236E""",40.4449060824458,-86.9433825876345,0
c92e62da-162d-46d2-81fb-8c0e74dff4ac,"BUS103","Blackbird Farms on Kestral Blvd (@Shelter) -BUS103","""Blackbird Farms on Kestral Blvd (@Shelter)  BUS103""",40.4452266064421,-86.9414929712709,0
b0e9552b-b432-4bd0-92ab-f4312582074d,"BUS106","Kestral Blvd at Sandpiper (SW Corner) - BUS106","""Kestral Blvd at Sandpiper (SW Corner) BUS106""",40.4438412454034,-86.9382676147382,0
4a61c093-0c35-443b-a638-bd77bedacbb0,"BUS551","Lindberg Rd & Kestral Blvd (Northwest of) - BUS551","",40.4460956422147,-86.9374830685546,0
a3e11d61-b15d-4239-9e6b-1d83179c48d2,"BUS308","Willage West Apts on Lindberg (at Shelter)- BUS308","",40.4460983244239,-86.9401330912192,0
3789de4b-cd1d-4053-aa11-92c058216c5c,"BUS300","McCormick Place Apts Lindberg (@ Shelter) - BUS300","""McCormick Place Apts Lindberg (Shelter) BUS300""",40.4461023477377,-86.9435260858253,0
5fff7aec-5b71-46e0-b2e6-c998df898fa6,"BUS905","Lindberg Rd & Robin Hood Ln (NE Corner) - BUS905","",40.4459950593707,-86.9520501465827,0
f042e2ce-846e-4967-a364-7097df3a8eb2,"BUS498","Lindberg Rd & Wake Robin Dr (NE Corner) - BUS498","",40.4459534851285,-86.9543742808327,0
0109cfb7-e36e-49ad-bbd5-ff8f2f058407,"BUS904","Lindberg Rd & Longspur Dr (NE Corner) - BUS904","",40.4459293452459,-86.9566782985138,0
fba22293-1c14-4748-a1a4-bb5eac2b37f1,"BUS195","Lindberg Rd & Klondike Rd (NE Corner) - BUS195","",40.4458475378661,-86.9617651082137,0
f02f585b-3c3e-4cc8-b035-d48a00fb7ff2,"BUS268","Copper Beech Apts Klondike (SE Corner) - BUS268","""Copper Beech Apts Klondike (SE Corner) BUS268""",40.4543166133354,-86.9618965364633,0
8ab8d903-c975-44c5-8fb7-de0111e2b2fd,"BUS481","Point West on Klondike Rd (NE Corner) - BUS481","""Point West on Klondike Rd (NE Corner) BUS481""",40.4565374825321,-86.9619099475092,0
bae1aef6-ae8f-4951-978b-9a1b9d0a7eff,"BUS464","Pemberly Cts on Klondike Rd - BUS464","""Pemberly Cts on Klondike Rd BUS464""",40.4586980020224,-86.9619582272743,0
d382666f-69d4-4a28-96a7-5ba81d9cecd4,"BUS204","Lafayette Blind on Klondike Rd - BUS204","""Lafayette Blind on Klondike Rd BUS204""",40.460242954507,-86.9619770027385,0
8211b601-4b95-4327-a685-e8548c36d0ab,"BUS317","Klondike Schools (SE Corner Center Drive) - BUS317","""Klondike Schools (SE Corner Center Drive) BUS317""",40.464838919928,-86.9619032419862,0
f4a3a833-8a15-4b90-84ca-eed2af75c5f1,"BUS342","Klondike Rd & US 52 (SE Corner) - BUS342","",40.4672515670807,-86.962037352445,0
bc39e256-bf8a-4dec-bccc-c26c423f6db3,"BUS170","US 231/52  & Wyndham Way (East of) - BUS170","",40.467302529055,-86.9580958460626,0
897290a7-909d-4031-be9f-1e95af149662,"BUS283","Sagamore Pkwy W & Hunter Rd (SW Corner) - BUS283","",40.4673749487027,-86.9494028061272,0
88199d1b-9fde-4199-a98f-8da0c18f6886,"BUS390","Sagamore Pkwy W & Morehouse Rd(SW Corner) - BUS390","",40.4668760577962,-86.9402269685404,0
4500b346-f8c3-426d-a117-a4d0473edf5d,"BUS250","(South of) Sagamore Pkwy W & Geddes Way - BUS250","",40.4637901761407,-86.9361325762351,0
05d00ab0-ba31-46b3-af9a-6dcee32b2796,"BUS137","Four Points Sheraton Cumberland (NE Corner)-BUS137","""Four Points Sheraton on Cumberland (NE Corner)-BUS137""",40.459544239017,-86.9350087305909,0
5bf596d2-951f-4e0d-9b54-2346ce30edc6,"BUS150","Alabama & 4th St (SW Corner) - BUS150","",40.4163874933951,-86.8930723901434,0
16a7f811-f748-47c2-81f5-8136817653fc,"BUS109","(North of) Romig St & 4th St - BUS109","""(North of) Romig St & 4th St BUS109""",40.413839394679,-86.8930227692737,0
358ec15a-d8a5-461d-af0e-41995e53bf77,"BUS194","Fountain St & 4th St (SE Corner) - BUS194","""Fountain St & 4th St (SE Corner) BUS194""",40.4127021379889,-86.892989241659,0
34e33170-7446-41c9-b3a0-de993af3a5b8,"BUS864","4th St & Kossuth St (NW Corner) - BUS864","",40.410062844161,-86.8930375214241,0
60823020-7f79-442f-b14e-8d138aa661f7,"BUS240","4th St & Fairmont St (NW Corner) - BUS240","",40.4086506610305,-86.8929691250902,0
b7b20fd8-25ca-4191-a6bf-ebc063b00d0a,"BUS197","Village Pantry at 4th St & Central St - BUS197","",40.4063841942778,-86.8929758306131,0
310f6571-7ec2-4e6f-97ed-0b43d22b4b06,"BUS399","4th St & Owen St (NW Corner) - BUS399","",40.405259007529,-86.8930482502608,0
e20b3b27-b1ba-474b-a854-fde30baba4c7,"BUS121NW","4th St & Murphy St (NW Corner) - BUS121NW","",40.4034927727874,-86.8930777545618,0
9728ad11-c5bf-457c-846d-c3d6eb167f35,"BUS264W","4th St & Montefiore St (NW Corner) - BUS264W","",40.4017761589155,-86.8931313987453,0
348b79d5-a7f4-4d3d-80fc-6a0460a91e15,"BUS665","4th St & Williams Ridge/Saw Mill Rd - BUS665","",40.3989249705628,-86.89415600265,0
97f5daff-8f67-4782-9f00-c8b162413613,"BUS261","4th St & Teal Rd (North of) - BUS261","",40.3963312742908,-86.8955132004924,0
c0b7e1b0-6aee-4806-aa86-12550b0f66d0,"BUS653NE","Old US 231S & Windy Hill Dr (NE Corner) - BUS653NE","",40.3943947192666,-86.9002164542804,0
e2c85f45-6446-4e31-b583-bcb7e1a838e8,"BUS254","Elston Rd & Old US231 (West of) - BUS254","",40.3925842280736,-86.9038146378884,0
080e71ed-ce5c-44f6-a1de-e3aca0230e00,"BUS654","Elston Rd & Powder House Ln (NE Corner) - BUS654","",40.3928765888737,-86.9072639588871,0
d94a9e55-71d0-41fd-a65b-5dac7d0415fb,"BUS270","Elston Rd & Beck Ln (West of) - BUS270","",40.3931005533398,-86.9101674503188,0
e4ca8896-de70-4169-a398-7891fdf89210,"BUS655","Elston Point Apts on Elston Rd(NE Corner) - BUS655","""Elston Point Apts on Elston Rd (NE Corner) - BUS655""",40.393363,-86.91248,0
25423b01-16a9-40e0-9268-09cbbeadb06a,"BUS147","Elston Rd & Old Romney Rd (NE Corner) - BUS147","",40.393396,-86.913419,0
5189cd9b-1ce4-4b87-940e-ab8e670f4f64,"BUS159","Old Romney Rd & SR 25 (NW Corner) - BUS159","",40.3891845279446,-86.9129274435596,0
2fd06c44-fee9-46cc-8db4-4e72ea72992d,"BUS212","Claystone at the Crossing Apts (at Shelter)-BUS212","",40.3870012096763,-86.9121241219118,0
a5c55641-b192-450e-8a6a-ba69c3631c3c,"BUS211","Twyckenham Blvd & Old Romney (NW Corner) - BUS211","",40.3847977748393,-86.9112872726492,0
79cccc3e-2f4e-4007-b276-15be88ddf4e7,"BUS658","CR 10 W & Twyckenham Blvd (SW Corner) - BUS658","",40.3846301367658,-86.906809324432,0
488cc90d-9747-4113-9eff-f64546448478,"BUS764","Twyckenham Blvd & Old US 231S (East of) - BUS764","",40.384666,-86.9042,0
96899899-dbf6-4108-b1fc-ae1653274876,"BUS703S","Twyckenham & Poland Hill (Southeast of) - BUS703S","",40.3835170199583,-86.894929819997,0
42341571-e060-45d6-989b-dc95fde52c99,"BUS704S","Quarry Dr & Twyckenham (SW Corner) - BUS704S","",40.383466057984,-86.8924085433727,0
e090231a-cf3b-4bea-a1c7-e919b4bb7fe6,"BUS705S","Twyckenham Blvd & Dover Ln (SW Corner)  - BUS705S","",40.3823194135618,-86.8874893717461,0
